,order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
271,CA-2015-155334,7/30/2015,HA-14920,Consumer,Technology,Accessories,209.93,7,923692.0
272,CA-2015-155334,7/30/2015,HA-14920,Consumer,Furniture,Furnishings,5.28,3,486536.0
273,CA-2015-155334,7/30/2015,HA-14920,Consumer,Office Supplies,Binders,10.92,3,4095.0
274,CA-2017-118136,9/16/2017,BB-10990,Corporate,Office Supplies,Paper,8.82,2,-484949.0
275,CA-2017-118136,9/16/2017,BB-10990,Corporate,Office Supplies,Art,5.98,1,1332406.0
276,CA-2017-132976,10/13/2017,AG-10495,Corporate,Office Supplies,Paper,11648.0,2,-413362.0
277,CA-2017-132976,10/13/2017,AG-10495,Corporate,Office Supplies,Paper,18176.0,4,2619642.0
278,CA-2017-132976,10/13/2017,AG-10495,Corporate,Office Supplies,Storage,59712.0,6,2853397.0
279,CA-2017-132976,10/13/2017,AG-10495,Corporate,Office Supplies,Labels,24.84,3,8694.0
280,US-2015-161991,9/26/2015,SC-20725,Consumer,Office Supplies,Binders,44410.0,5,-3432.0
281,US-2015-161991,9/26/2015,SC-20725,Consumer,Technology,Phones,-286989.0,7,376.11
282,CA-2015-130890,11/02/2015,JO-15280,Consumer,Furniture,Tables,1038.84,5,51942.0
283,CA-2015-130883,9/26/2015,TB-21520,Consumer,Office Supplies,Paper,141.76,5,47844.0
284,CA-2015-130883,9/26/2015,TB-21520,Consumer,Technology,Accessories,239.8,5,47.96
285,CA-2015-130883,9/26/2015,TB-21520,Consumer,Office Supplies,Paper,31104.0,6,2543825.0
286,CA-2016-112697,12/18/2016,AH-10195,Corporate,Office Supplies,Binders,254058.0,7,-169372.0
287,CA-2016-112697,12/18/2016,AH-10195,Corporate,Office Supplies,Appliances,194528.0,2,24316.0
288,CA-2016-112697,12/18/2016,AH-10195,Corporate,Office Supplies,Supplies,961.48,5,-2043145.0
289,CA-2016-110772,11/20/2016,NZ-18565,Home Office,Office Supplies,Fasteners,19096.0,7,1802991.0
290,CA-2016-110772,11/20/2016,NZ-18565,Home Office,Office Supplies,Labels,18496.0,8,191541.0
291,CA-2016-110772,11/20/2016,NZ-18565,Home Office,Technology,Accessories,255984.0,2,543966.0
292,CA-2016-110772,11/20/2016,NZ-18565,Home Office,Furniture,Bookcases,86.97,3,-487032.0
293,CA-2014-111451,12/26/2014,KL-16555,Corporate,Furniture,Furnishings,300416.0,8,788592.0
294,CA-2014-111451,12/26/2014,KL-16555,Corporate,Furniture,Chairs,230352.0,3,201558.0
295,CA-2014-111451,12/26/2014,KL-16555,Corporate,Furniture,Furnishings,218352.0,3,-245646.0
296,CA-2014-111451,12/26/2014,KL-16555,Corporate,Office Supplies,Binders,78.6,5,-62.88
297,CA-2014-111451,12/26/2014,KL-16555,Corporate,Office Supplies,Fasteners,27552.0,3,397630.0
298,CA-2016-142545,10/28/2016,JD-15895,Corporate,Office Supplies,Paper,32.4,5,15552.0
299,CA-2016-142545,10/28/2016,JD-15895,Corporate,Office Supplies,Storage,1082.48,8,2318835.0
300,CA-2016-142545,10/28/2016,JD-15895,Corporate,Office Supplies,Paper,56.91,3,273168.0
301,CA-2016-142545,10/28/2016,JD-15895,Corporate,Furniture,Furnishings,77.6,4,38024.0
302,CA-2016-142545,10/28/2016,JD-15895,Corporate,Office Supplies,Binders,14.28,1,1383693.0
303,US-2017-152380,11/19/2017,JH-15910,Consumer,Furniture,Tables,219075.0,3,-131445.0
304,CA-2015-144253,05/04/2015,AS-10225,Corporate,Furniture,Furnishings,44434.0,2,12864.0
305,CA-2014-130960,12/30/2014,KB-16600,Corporate,Office Supplies,Art,9.84,3,2423782.0
306,CA-2014-111003,06/01/2014,CR-12625,Home Office,Office Supplies,Binders,45.48,3,209208.0
307,CA-2014-111003,06/01/2014,CR-12625,Home Office,Office Supplies,Art,289.2,6,83868.0
308,CA-2017-126774,4/15/2017,SH-20395,Consumer,Office Supplies,Art,4.89,1,17930.0
309,CA-2016-142902,09/12/2016,BP-11185,Corporate,Furniture,Furnishings,15136.0,4,1478563.0
310,CA-2016-142902,09/12/2016,BP-11185,Corporate,Furniture,Chairs,466768.0,2,525114.0
311,CA-2016-142902,09/12/2016,BP-11185,Corporate,Furniture,Furnishings,15232.0,1,1912411.0
312,CA-2016-142902,09/12/2016,BP-11185,Corporate,Office Supplies,Labels,6264.0,3,-563171.0
313,CA-2014-120887,9/27/2014,TS-21205,Corporate,Furniture,Furnishings,87.54,3,376422.0
314,CA-2014-167850,08/09/2014,AG-10525,Corporate,Technology,Phones,178384.0,2,22298.0
315,CA-2014-167850,08/09/2014,AG-10525,Corporate,Office Supplies,Paper,15552.0,3,924917.0
316,CA-2014-164259,12/28/2014,SP-20860,Corporate,Office Supplies,Art,99136.0,4,1769449.0
317,CA-2014-164973,11/04/2014,NM-18445,Home Office,Furniture,Chairs,135882.0,1,241568.0
318,CA-2014-164973,11/04/2014,NM-18445,Home Office,Technology,Machines,3991.98,2,1995.99
319,CA-2014-164973,11/04/2014,NM-18445,Home Office,Technology,Phones,275.94,6,800226.0
320,CA-2014-164973,11/04/2014,NM-18445,Home Office,Technology,Accessories,360.0,4,129.6
321,CA-2014-164973,11/04/2014,NM-18445,Home Office,Office Supplies,Storage,43.57,1,13071.0
322,CA-2014-156601,9/19/2014,FA-14230,Corporate,Office Supplies,Fasteners,7.16,2,3.58
323,CA-2016-162138,4/23/2016,GK-14620,Corporate,Office Supplies,Binders,251.52,6,81744.0
324,CA-2016-162138,4/23/2016,GK-14620,Corporate,Technology,Accessories,99.99,1,349965.0
325,CA-2017-153339,11/03/2017,DJ-13510,Corporate,Furniture,Furnishings,15992.0,1,9995.0
326,US-2016-141544,8/30/2016,PO-18850,Consumer,Technology,Phones,290898.0,3,-678762.0
327,US-2016-141544,8/30/2016,PO-18850,Consumer,Office Supplies,Storage,54224.0,2,3389.0
328,US-2016-141544,8/30/2016,PO-18850,Consumer,Furniture,Chairs,786744.0,4,-2585016.0
329,US-2016-141544,8/30/2016,PO-18850,Consumer,Office Supplies,Labels,100.24,10,33831.0
330,US-2016-141544,8/30/2016,PO-18850,Consumer,Office Supplies,Binders,37764.0,6,-276936.0
331,US-2016-150147,4/25/2016,JL-15850,Consumer,Technology,Phones,82.8,2,-20.7
332,US-2016-150147,4/25/2016,JL-15850,Consumer,Office Supplies,Binders,20724.0,2,-13816.0
333,US-2016-150147,4/25/2016,JL-15850,Consumer,Office Supplies,Binders,4896.0,3,-34272.0
334,CA-2015-137946,09/01/2015,DB-13615,Consumer,Office Supplies,Binders,4752.0,1,1511376.0
335,CA-2015-137946,09/01/2015,DB-13615,Consumer,Technology,Copiers,959984.0,2,3359944.0
336,CA-2015-137946,09/01/2015,DB-13615,Consumer,Office Supplies,Binders,14368.0,4,4.49
337,CA-2014-129924,07/12/2014,AC-10420,Corporate,Office Supplies,Binders,7712.0,2,2211941.0
338,CA-2014-129924,07/12/2014,AC-10420,Corporate,Furniture,Tables,698352.0,3,-174588.0
339,CA-2015-128167,6/22/2015,KL-16645,Consumer,Office Supplies,Fasteners,4.96,4,515755.0
340,CA-2014-122336,4/13/2014,JD-15895,Corporate,Office Supplies,Art,17856.0,4,1116.0
341,CA-2014-122336,4/13/2014,JD-15895,Corporate,Office Supplies,Binders,509.97,10,-407976.0
342,CA-2014-122336,4/13/2014,JD-15895,Corporate,Office Supplies,Fasteners,30992.0,13,-429250.0
343,CA-2014-122336,4/13/2014,JD-15895,Corporate,Technology,Phones,71928.0,12,736543.0
344,US-2015-120712,12/20/2015,CS-12130,Consumer,Office Supplies,Storage,88.8,4,-2.22
345,CA-2017-169901,6/15/2017,CC-12550,Consumer,Technology,Phones,47976.0,3,2219306.0
346,CA-2017-134306,07/08/2017,TD-20995,Consumer,Office Supplies,Art,7.56,3,-330117.0
347,CA-2017-134306,07/08/2017,TD-20995,Consumer,Office Supplies,Paper,24.56,2,1290343.0
348,CA-2017-134306,07/08/2017,TD-20995,Consumer,Office Supplies,Art,12.96,2,-156231.0
349,CA-2016-129714,09/01/2016,AB-10060,Home Office,Technology,Accessories,6.79,1,433211.0
350,CA-2016-129714,09/01/2016,AB-10060,Home Office,Office Supplies,Paper,24.56,2,1290343.0
351,CA-2016-129714,09/01/2016,AB-10060,Home Office,Office Supplies,Binders,3048.0,1,-449977.0
352,CA-2016-129714,09/01/2016,AB-10060,Home Office,Office Supplies,Paper,49.12,4,230864.0
353,CA-2016-129714,09/01/2016,AB-10060,Home Office,Office Supplies,Binders,4355168.0,4,14154296.0
354,CA-2016-138520,04/08/2016,JL-15505,Consumer,Furniture,Bookcases,388704.0,6,-48588.0
355,CA-2016-138520,04/08/2016,JL-15505,Consumer,Office Supplies,Envelopes,8.26,2,2226580.0
356,CA-2016-138520,04/08/2016,JL-15505,Consumer,Office Supplies,Art,44303.0,4,2908945.0
357,CA-2016-138520,04/08/2016,JL-15505,Consumer,Office Supplies,Paper,34.4,5,15824.0
358,CA-2016-130001,4/23/2016,HK-14890,Corporate,Office Supplies,Paper,36.24,5,11325.0
359,CA-2017-155698,03/08/2017,VB-21745,Corporate,Office Supplies,Appliances,647.84,8,1684384.0
360,CA-2017-155698,03/08/2017,VB-21745,Corporate,Office Supplies,Labels,44397.0,2,9936.0
361,CA-2017-144904,9/25/2017,KW-16435,Consumer,Office Supplies,Labels,44397.0,2,9936.0
362,CA-2017-144904,9/25/2017,KW-16435,Consumer,Furniture,Chairs,488646.0,3,868704.0
363,CA-2017-144904,9/25/2017,KW-16435,Consumer,Office Supplies,Art,5.56,2,933562.0
364,CA-2017-144904,9/25/2017,KW-16435,Consumer,Furniture,Furnishings,47.12,8,207328.0
365,CA-2014-123344,9/24/2014,JD-16060,Consumer,Office Supplies,Storage,211.96,4,1053574.0
366,CA-2016-155516,10/21/2016,MK-17905,Corporate,Office Supplies,Binders,44250.0,4,10.44
367,CA-2016-155516,10/21/2016,MK-17905,Corporate,Office Supplies,Supplies,7.36,2,1472.0
368,CA-2016-155516,10/21/2016,MK-17905,Corporate,Office Supplies,Storage,104.79,7,293412.0
369,CA-2016-155516,10/21/2016,MK-17905,Corporate,Furniture,Bookcases,1043.92,4,2714192.0
370,CA-2017-104745,5/29/2017,GT-14755,Consumer,Office Supplies,Paper,25.92,5,9396.0
371,CA-2017-104745,5/29/2017,GT-14755,Consumer,Office Supplies,Storage,53424.0,3,1770057.0
372,US-2014-119137,7/23/2014,AG-10900,Consumer,Office Supplies,Binders,8.16,5,-5712.0
373,US-2014-119137,7/23/2014,AG-10900,Consumer,Technology,Accessories,1023936.0,8,1791888.0
374,US-2014-119137,7/23/2014,AG-10900,Consumer,Office Supplies,Art,9.24,1,924.0
375,US-2014-119137,7/23/2014,AG-10900,Consumer,Technology,Accessories,479.04,10,-29.94
376,US-2016-134656,9/28/2016,MM-18280,Corporate,Office Supplies,Paper,99136.0,4,30.98
377,US-2017-134481,8/27/2017,AR-10405,Corporate,Furniture,Tables,1488424.0,7,-2976848.0
378,CA-2015-130792,4/28/2015,RA-19915,Consumer,Office Supplies,Appliances,8652.0,3,-203322.0
379,CA-2015-130792,4/28/2015,RA-19915,Consumer,Office Supplies,Storage,23832.0,3,1793739.0
380,CA-2015-130792,4/28/2015,RA-19915,Consumer,Office Supplies,Binders,12176.0,4,-188728.0
381,CA-2016-134775,10/28/2016,AS-10285,Corporate,Office Supplies,Paper,50.96,7,25.48
382,CA-2016-134775,10/28/2016,AS-10285,Corporate,Office Supplies,Binders,49536.0,3,173376.0
383,CA-2015-125395,6/26/2015,LA-16780,Corporate,Technology,Accessories,41.9,2,8799.0
384,US-2015-168935,11/27/2015,DO-13435,Consumer,Furniture,Tables,3754575.0,3,-1570095.0
385,US-2015-168935,11/27/2015,DO-13435,Consumer,Technology,Accessories,83976.0,3,-10497.0
386,CA-2015-122756,12/03/2015,DK-13225,Corporate,Technology,Machines,482.34,4,-337638.0
387,CA-2015-122756,12/03/2015,DK-13225,Corporate,Furniture,Furnishings,2.96,1,777.0
388,CA-2014-115973,11/24/2014,NG-18430,Consumer,Office Supplies,Art,2624.0,1,4264.0
389,CA-2017-101798,12/11/2017,MV-18190,Consumer,Office Supplies,Binders,23.36,4,7884.0
390,CA-2017-101798,12/11/2017,MV-18190,Consumer,Technology,Accessories,39.98,2,135932.0
391,US-2014-135972,9/21/2014,JG-15115,Consumer,Technology,Phones,246384.0,2,277182.0
392,US-2014-135972,9/21/2014,JG-15115,Consumer,Technology,Copiers,1799.97,3,7019883.0
393,US-2014-134971,06/07/2014,BP-11095,Corporate,Office Supplies,Binders,12462.0,3,-205623.0
394,CA-2017-102946,6/30/2017,VP-21730,Home Office,Office Supplies,Binders,75792.0,3,255798.0
395,CA-2017-165603,10/17/2017,SS-20140,Corporate,Office Supplies,Storage,49.96,2,1104739.0
396,CA-2017-165603,10/17/2017,SS-20140,Corporate,Office Supplies,Paper,12.96,2,112648.0
397,CA-2015-122259,10/31/2015,HP-14815,Home Office,Office Supplies,Supplies,70.12,4,21036.0
398,CA-2016-108987,09/08/2016,AG-10675,Consumer,Office Supplies,Storage,35952.0,3,1480024.0
399,CA-2016-108987,09/08/2016,AG-10675,Consumer,Furniture,Bookcases,23962656.0,4,-3171528.0
400,CA-2016-108987,09/08/2016,AG-10675,Consumer,Office Supplies,Storage,131136.0,4,-32784.0
401,CA-2016-108987,09/08/2016,AG-10675,Consumer,Technology,Accessories,57584.0,2,7198.0
402,CA-2014-113166,12/24/2014,LF-17185,Consumer,Office Supplies,Paper,9568.0,2,1016897.0
403,CA-2014-155208,4/16/2014,SP-20650,Corporate,Office Supplies,Art,39072.0,6,9768.0
404,CA-2017-117933,12/24/2017,RF-19840,Consumer,Office Supplies,Appliances,35.91,3,1847277.0
405,CA-2017-117457,12/08/2017,KH-16510,Consumer,Technology,Accessories,179.95,5,377895.0
406,CA-2017-117457,12/08/2017,KH-16510,Consumer,Technology,Copiers,1199976.0,3,4349913.0
407,CA-2017-117457,12/08/2017,KH-16510,Consumer,Office Supplies,Paper,27.15,5,133035.0
408,CA-2017-117457,12/08/2017,KH-16510,Consumer,Furniture,Tables,1004024.0,7,-1129527.0
409,CA-2017-117457,12/08/2017,KH-16510,Consumer,Office Supplies,Paper,9.68,1,1667060.0
410,CA-2017-117457,12/08/2017,KH-16510,Consumer,Office Supplies,Labels,28.35,9,13608.0
411,CA-2017-117457,12/08/2017,KH-16510,Consumer,Office Supplies,Paper,55.98,1,274302.0
412,CA-2017-117457,12/08/2017,KH-16510,Consumer,Furniture,Bookcases,1336829.0,13,314548.0
413,CA-2017-117457,12/08/2017,KH-16510,Consumer,Furniture,Chairs,113568.0,2,-184548.0
414,CA-2017-142636,11/03/2017,KC-16675,Corporate,Office Supplies,Paper,139.86,7,657342.0
415,CA-2017-142636,11/03/2017,KC-16675,Corporate,Furniture,Chairs,307136.0,4,268744.0
416,CA-2017-122105,6/24/2017,CJ-12010,Consumer,Office Supplies,Art,95.92,8,258984.0
417,CA-2016-148796,4/14/2016,PB-19150,Consumer,Furniture,Chairs,383.8,5,38.38
418,CA-2017-154816,11/06/2017,VB-21745,Corporate,Office Supplies,Paper,5.78,1,2345620.0
419,CA-2017-110478,03/04/2017,SP-20860,Corporate,Office Supplies,Art,9.32,4,1872996.0
420,CA-2017-110478,03/04/2017,SP-20860,Corporate,Office Supplies,Envelopes,15.25,1,7015.0
421,CA-2014-142048,6/22/2014,JE-15745,Consumer,Technology,Accessories,196752.0,6,565662.0
422,CA-2017-125388,10/19/2017,MP-17965,Corporate,Furniture,Furnishings,56.56,4,147056.0
423,CA-2017-125388,10/19/2017,MP-17965,Corporate,Office Supplies,Storage,32.7,3,8502.0
424,CA-2017-155705,8/21/2017,NF-18385,Consumer,Furniture,Chairs,866.4,4,225264.0
425,CA-2017-149160,11/23/2017,JM-15265,Corporate,Furniture,Furnishings,44314.0,2,11076.0
426,CA-2017-149160,11/23/2017,JM-15265,Corporate,Office Supplies,Binders,287.92,8,1382016.0
427,CA-2014-101476,09/12/2014,SD-20485,Home Office,Technology,Machines,69.99,1,300957.0
428,CA-2017-152275,10/01/2017,KH-16630,Corporate,Office Supplies,Art,6672.0,6,5004.0
429,US-2016-123750,4/15/2016,RB-19795,Home Office,Office Supplies,Binders,189588.0,2,-1453508.0
430,US-2016-123750,4/15/2016,RB-19795,Home Office,Technology,Accessories,408744.0,7,766395.0
431,US-2016-123750,4/15/2016,RB-19795,Home Office,Technology,Accessories,291.96,5,547425.0
432,US-2016-123750,4/15/2016,RB-19795,Home Office,Office Supplies,Storage,4768.0,2,-7748.0
433,CA-2016-127369,06/06/2016,DB-13060,Consumer,Office Supplies,Storage,714.3,5,207147.0
434,US-2014-150574,12/19/2014,MK-18160,Consumer,Office Supplies,Binders,4812.0,2,-36892.0
435,US-2014-150574,12/19/2014,MK-18160,Consumer,Technology,Accessories,247.8,5,-18585.0
436,CA-2016-147375,06/12/2016,PO-19180,Home Office,Technology,Machines,1007979.0,3,431991.0
437,CA-2016-147375,06/12/2016,PO-19180,Home Office,Office Supplies,Paper,313488.0,7,1136394.0
438,CA-2017-130043,9/15/2017,BB-11545,Corporate,Office Supplies,Paper,31872.0,8,1328328.0
439,CA-2017-157252,1/20/2017,CV-12805,Corporate,Furniture,Chairs,207846.0,3,436133.0
440,CA-2016-115756,09/05/2016,PK-19075,Consumer,Furniture,Furnishings,12.22,1,3666.0
441,CA-2016-115756,09/05/2016,PK-19075,Consumer,Office Supplies,Storage,194.94,3,233928.0
442,CA-2016-115756,09/05/2016,PK-19075,Consumer,Office Supplies,Storage,70.95,3,205755.0
443,CA-2016-115756,09/05/2016,PK-19075,Consumer,Office Supplies,Paper,91.36,4,420256.0
444,CA-2016-115756,09/05/2016,PK-19075,Consumer,Furniture,Chairs,242.94,3,291528.0
445,CA-2016-115756,09/05/2016,PK-19075,Consumer,Office Supplies,Labels,44338.0,7,10584.0
446,CA-2017-154214,3/20/2017,TB-21595,Consumer,Furniture,Furnishings,2.91,1,649039.0
447,CA-2016-166674,04/01/2016,RB-19360,Consumer,Office Supplies,Art,59.52,3,154752.0
448,CA-2016-166674,04/01/2016,RB-19360,Consumer,Office Supplies,Storage,161.94,3,1922882.0
449,CA-2016-166674,04/01/2016,RB-19360,Consumer,Office Supplies,Art,263.88,6,712476.0
450,CA-2016-166674,04/01/2016,RB-19360,Consumer,Office Supplies,Art,30.48,3,2683986.0
451,CA-2016-166674,04/01/2016,RB-19360,Consumer,Office Supplies,Art,9.84,3,2423782.0
452,CA-2016-166674,04/01/2016,RB-19360,Consumer,Technology,Phones,35.12,4,-214517.0
453,CA-2017-147277,10/20/2017,EB-13705,Corporate,Furniture,Tables,284364.0,2,-758304.0
454,CA-2017-147277,10/20/2017,EB-13705,Corporate,Office Supplies,Storage,665408.0,2,665408.0
455,CA-2016-100153,12/13/2016,KH-16630,Corporate,Technology,Accessories,63.88,4,249132.0
456,US-2014-110674,02/12/2014,SC-20095,Consumer,Furniture,Chairs,129568.0,2,-24294.0
457,US-2016-157945,9/26/2016,NF-18385,Consumer,Furniture,Chairs,747558.0,3,-961146.0
458,US-2016-157945,9/26/2016,NF-18385,Consumer,Office Supplies,Envelopes,8928.0,2,3348.0
459,CA-2015-109638,12/15/2015,JH-15985,Consumer,Office Supplies,Appliances,103.92,4,36372.0
460,CA-2015-109638,12/15/2015,JH-15985,Consumer,Technology,Accessories,899.91,9,3779622.0
461,CA-2015-109638,12/15/2015,JH-15985,Consumer,Office Supplies,Binders,51312.0,3,186006.0
462,CA-2016-109869,4/22/2016,TN-21040,Home Office,Furniture,Furnishings,23.56,5,7068.0
463,CA-2016-109869,4/22/2016,TN-21040,Home Office,Furniture,Tables,1272.63,6,-8144832.0
464,CA-2016-109869,4/22/2016,TN-21040,Home Office,Office Supplies,Binders,28485.0,5,-20889.0
465,CA-2016-109869,4/22/2016,TN-21040,Home Office,Office Supplies,Supplies,185376.0,2,-34758.0
466,CA-2016-109869,4/22/2016,TN-21040,Home Office,Office Supplies,Appliances,78272.0,2,2485232.0
467,US-2015-101399,1/17/2015,JS-15940,Home Office,Furniture,Furnishings,254744.0,7,-3120614.0
468,CA-2017-154907,3/31/2017,DS-13180,Corporate,Furniture,Bookcases,2053328.0,2,-362352.0
469,US-2016-100419,12/16/2016,CC-12670,Consumer,Office Supplies,Binders,4788.0,3,-79002.0
470,CA-2015-154144,12/20/2015,MH-17785,Corporate,Office Supplies,Paper,55.48,1,266304.0
471,CA-2014-144666,11/09/2014,JP-15520,Consumer,Office Supplies,Storage,340.92,3,800674.0
472,CA-2014-144666,11/09/2014,JP-15520,Consumer,Furniture,Bookcases,222666.0,2,1053635.0
473,CA-2014-144666,11/09/2014,JP-15520,Consumer,Technology,Phones,703968.0,4,87996.0
474,CA-2014-144666,11/09/2014,JP-15520,Consumer,Office Supplies,Storage,92.52,6,249804.0
475,CA-2014-144666,11/09/2014,JP-15520,Consumer,Office Supplies,Paper,62.65,7,28819.0
476,CA-2014-144666,11/09/2014,JP-15520,Consumer,Office Supplies,Paper,94.85,5,45528.0
477,CA-2016-103891,07/12/2016,KH-16690,Corporate,Technology,Phones,95.76,6,7182.0
478,CA-2016-152632,10/27/2016,JE-15475,Consumer,Furniture,Furnishings,40.2,3,19296.0
479,CA-2016-100790,6/26/2016,JG-15805,Corporate,Office Supplies,Art,44391.0,5,6615.0
480,CA-2016-100790,6/26/2016,JG-15805,Corporate,Office Supplies,Storage,704.25,5,84.51
481,CA-2014-134677,10/06/2014,XP-21865,Consumer,Technology,Accessories,44448.0,3,2625731.0
482,CA-2014-127691,7/22/2014,EM-14065,Consumer,Office Supplies,Art,5.96,2,1748783.0
483,CA-2014-127691,7/22/2014,EM-14065,Consumer,Technology,Accessories,159.98,2,575928.0
484,CA-2017-140963,06/10/2017,MT-18070,Home Office,Office Supplies,Labels,44376.0,2,44422.0
485,CA-2017-140963,06/10/2017,MT-18070,Home Office,Furniture,Bookcases,514165.0,5,-30245.0
486,CA-2017-140963,06/10/2017,MT-18070,Home Office,Technology,Phones,279.96,5,174975.0
487,CA-2014-154627,10/29/2014,SA-20830,Consumer,Technology,Phones,2735952.0,6,341994.0
488,CA-2014-133753,06/09/2014,CW-11905,Home Office,Technology,Phones,7992.0,1,5994.0
489,CA-2014-133753,06/09/2014,CW-11905,Home Office,Technology,Accessories,63984.0,2,757788.0
490,CA-2014-133753,06/09/2014,CW-11905,Home Office,Office Supplies,Art,70368.0,2,-119646.0
491,CA-2014-113362,9/14/2014,AJ-10960,Consumer,Office Supplies,Storage,449.15,5,8983.0
492,CA-2014-113362,9/14/2014,AJ-10960,Consumer,Office Supplies,Envelopes,44388.0,3,-357085.0
493,CA-2016-169166,05/09/2016,SS-20590,Consumer,Technology,Accessories,93.98,2,131572.0
494,US-2016-120929,3/18/2016,RO-19780,Consumer,Furniture,Tables,189882.0,3,-94941.0
495,CA-2015-134782,12/27/2015,MD-17350,Consumer,Office Supplies,Envelopes,105.42,2,516558.0
496,CA-2016-126158,7/25/2016,SC-20095,Consumer,Office Supplies,Binders,119616.0,8,403704.0
497,CA-2016-126158,7/25/2016,SC-20095,Consumer,Furniture,Furnishings,255.76,4,818432.0
498,CA-2016-126158,7/25/2016,SC-20095,Consumer,Furniture,Chairs,241568.0,2,181176.0
499,CA-2016-126158,7/25/2016,SC-20095,Consumer,Furniture,Furnishings,69.3,9,22869.0
500,US-2016-105578,5/30/2016,MY-17380,Corporate,Office Supplies,Binders,22.62,2,-15.08
501,US-2016-105578,5/30/2016,MY-17380,Corporate,Office Supplies,Binders,14952.0,2,-119616.0
502,US-2016-105578,5/30/2016,MY-17380,Corporate,Furniture,Chairs,801568.0,2,50098.0
503,US-2016-105578,5/30/2016,MY-17380,Corporate,Office Supplies,Binders,2376.0,3,-19008.0
